央视频道,#genre#
央视台球,http://60.4.30.177:8077/rtp/239.253.93.231:6409$河北联通11
央视台球,http://116.2.171.170:4010/rtp/232.0.0.60:1234$辽宁联通11
央视台球,http://106.59.3.238:55555/rtp/239.200.200.135:8076$云南电信11
央视台球,http://106.116.126.74:4022/rtp/239.254.201.171:7176$河北电信11
央视台球,http://59.174.162.195:4022/rtp/239.69.1.98:10224$湖北电信11
央视台球,http://183.164.237.29:8888/rtp/238.1.79.59:4608$安徽电信11
央视台球,http://220.176.218.227:9000/udp/239.252.219.80:5140$江西电信11
央视台球,http://171.119.207.192:6000/rtp/226.0.2.216:9640$山西联通21
央视台球,http://121.29.215.36:2083/rtp/239.253.93.231:6409$河北联通21
央视台球,http://106.59.3.73:55555/rtp/239.200.200.135:8076$云南电信21
央视台球,http://106.116.242.122:9999/rtp/239.254.201.171:7176$河北电信21
高尔夫网球,http://113.119.25.156:58888/udp/239.253.43.12:5146$广东电信11
高尔夫网球,http://171.119.207.219:6000/rtp/226.0.2.217:9648$山西联通11
高尔夫网球,http://60.4.30.177:8077/rtp/239.253.93.122:6465$河北联通11
高尔夫网球,http://106.59.3.238:55555/rtp/239.200.200.89:8024$云南电信11
高尔夫网球,http://106.116.126.74:4022/rtp/239.254.201.223:7252$河北电信11
高尔夫网球,http://59.174.162.195:4022/rtp/239.69.1.83:10138$湖北电信11
高尔夫网球,http://183.164.237.29:8888/rtp/238.1.79.58:4600$安徽电信11
高尔夫网球,http://220.176.218.227:9000/udp/239.252.219.95:5140$江西电信11
高尔夫网球,http://171.119.207.192:6000/rtp/226.0.2.217:9648$山西联通21
高尔夫网球,http://121.29.215.36:2083/rtp/239.253.93.122:6465$河北联通21
高尔夫网球,http://106.59.3.73:55555/rtp/239.200.200.89:8024$云南电信21
高尔夫网球,http://106.116.242.122:9999/rtp/239.254.201.223:7252$河北电信21
央视文化精品,http://113.119.25.156:58888/udp/239.253.43.13:5146$广东电信11
央视文化精品,http://171.119.207.219:6000/rtp/226.0.2.219:9664$山西联通11
央视文化精品,http://60.4.30.177:8077/rtp/239.253.93.175:6439$河北联通11
央视文化精品,http://116.2.171.170:4010/rtp/232.0.0.56:1234$辽宁联通11
央视文化精品,http://106.59.3.238:55555/rtp/239.200.200.92:8028$云南电信11
央视文化精品,http://106.116.126.74:4022/rtp/239.254.201.229:7260$河北电信11
央视文化精品,http://183.164.237.29:8888/rtp/238.1.79.54:4568$安徽电信11
央视文化精品,http://220.176.218.227:9000/udp/239.252.219.81:5140$江西电信11
央视文化精品,http://171.119.207.192:6000/rtp/226.0.2.219:9664$山西联通21
央视文化精品,http://121.29.215.36:2083/rtp/239.253.93.175:6439$河北联通21
央视文化精品,http://106.59.3.73:55555/rtp/239.200.200.92:8028$云南电信21
央视文化精品,http://106.116.242.122:9999/rtp/239.254.201.229:7260$河北电信21
电视指南,http://113.119.25.156:58888/udp/239.253.43.10:5146$广东电信11
电视指南,http://171.119.207.219:6000/rtp/226.0.2.218:9656$山西联通11
电视指南,http://60.4.30.177:8077/rtp/239.253.93.249:6427$河北联通11
电视指南,http://106.59.3.238:55555/rtp/239.200.200.83:8000$云南电信11
电视指南,http://106.116.126.74:4022/rtp/239.254.201.217:7250$河北电信11
电视指南,http://183.164.237.29:8888/rtp/238.1.79.53:4560$安徽电信11
电视指南,http://220.176.218.227:9000/udp/239.252.219.97:5140$江西电信11
电视指南,http://171.119.207.192:6000/rtp/226.0.2.218:9656$山西联通21
电视指南,http://121.29.215.36:2083/rtp/239.253.93.249:6427$河北联通21
电视指南,http://106.59.3.73:55555/rtp/239.200.200.83:8000$云南电信21
电视指南,http://106.116.242.122:9999/rtp/239.254.201.217:7250$河北电信21
CHC影迷电影,http://120.196.235.42:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8
风云剧场,http://207.56.13.146:81/cdnlive/fyjc.m3u8
怀旧剧场,http://207.56.13.146:81/cdnlive/hjjc.m3u8
第一剧场,http://207.56.13.146:81/cdnlive/dyjc.m3u8
女性时尚,http://207.56.13.146:81/cdnlive/nxss.m3u8
世界地理,http://207.56.13.146:81/cdnlive/sjdl.m3u8
央视台球,http://207.56.13.146:81/cdnlive/ystq.m3u8
高尔夫网球,http://207.56.13.146:81/cdnlive/gefwq.m3u8
央视文化精品,http://207.56.13.146:81/cdnlive/ysjp.m3u8
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=a942fab56be25016504f05130a0cdae3&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260606180046&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=39.98.82.147&SecurityKey=20260606180046&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=03fa9a89347593c66cb12c5bec746d98&ddCalcu=8093vdfa6al49a7ac8e9b354c72519b3cc66&sv=10004&ct=android
老故事,http://182.61.15.47:80/884121956
老故事,http://222.130.32.131:7788/884121956
老故事,http://116.52.173.217:1234/884121956
老故事,http://110.154.192.30:7788/884121956
